ID	lineage	domain	phylum	class	order	family	genus	species
UNIPROT:A0A3S9Q0C4_9ACTO/105-332	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Actinomycetales;f__Actinomycetaceae;g__Flaviflexus;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Actinomycetales	f__Actinomycetaceae	g__Flaviflexus	s__
UNIPROT:A0A401YPR1_9ACTN/3-263	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Kitasatosporales;f__Streptomycetaceae;g__Embleya;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Kitasatosporales	f__Streptomycetaceae	g__Embleya	s__
UNIPROT:A0A402CS35_9BACT/1-295	d__Bacteria;p__Armatimonadota;c__Armatimonadia;o__Capsulimonadales;f__Capsulimonadaceae;g__Capsulimonas;s__	d__Bacteria	p__Armatimonadota	c__Armatimonadia	o__Capsulimonadales	f__Capsulimonadaceae	g__Capsulimonas	s__
UNIPROT:A0A419EBT8_9CHLR/7-285	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__Anaerolineaceae	g__	s__
UNIPROT:A0A419ENQ4_9BACT/16-311	d__Bacteria;p__CandidatusAbyssubacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAbyssubacteria	c__	o__	f__	g__	s__
UNIPROT:A0A419F4J9_9BACT/1-280	d__Bacteria;p__CandidatusAbyssubacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAbyssubacteria	c__	o__	f__	g__	s__
UNIPROT:A0A419FBB9_9BACT/2-285	d__Bacteria;p__Zixibacteria;c__;o__;f__;g__;s__	d__Bacteria	p__Zixibacteria	c__	o__	f__	g__	s__
UNIPROT:A0A419GM35_9ACTN/1-271	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Gaiellales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Gaiellales	f__	g__	s__
UNIPROT:A0A419T0V9_9FIRM/1-275	d__Bacteria;p__Bacillota;c__Tissierellia;o__Tissierellales;f__Thermohalobacteraceae;g__Thermohalobacter;s__	d__Bacteria	p__Bacillota	c__Tissierellia	o__Tissierellales	f__Thermohalobacteraceae	g__Thermohalobacter	s__
UNIPROT:A0A423G9Q3_9PSED/1-289	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__
UNIPROT:A0A424L765_9GAMM/1-264	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A426FN08_9BURK/1-266	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Lautropia;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Lautropia	s__
UNIPROT:A0A427TGH1_9PSEU/1-241	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Pseudonocardiales;f__Pseudonocardiaceae;g__Amycolatopsis;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Pseudonocardiales	f__Pseudonocardiaceae	g__Amycolatopsis	s__
UNIPROT:A0A445N3S5_9DELT/1-284	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteriaceae;g__Desulfobacterium;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteriaceae	g__Desulfobacterium	s__
UNIPROT:A0A451CPR9_9GAMM/1-265	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__CandidatusKentron;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__CandidatusKentron	s__
UNIPROT:A0A455T192_9CHLR/1-266	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Thermogemmatisporales;f__Thermogemmatisporaceae;g__Thermogemmatispora;s__	d__Bacteria	p__Chloroflexota	c__Ktedonobacteria	o__Thermogemmatisporales	f__Thermogemmatisporaceae	g__Thermogemmatispora	s__
UNIPROT:A0A484I8P9_9ARCH/1-268	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__CandidatusNitrosocosmicus;s__	d__Archaea	p__Nitrososphaerota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__CandidatusNitrosocosmicus	s__
UNIPROT:A0A496B5V9_9BACT/1-267	d__Bacteria;p__CandidatusPoribacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusPoribacteria	c__	o__	f__	g__	s__
UNIPROT:A0A496Q0P4_9BACT/1-263	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A496XUZ4_9PROT/1-256	d__Bacteria;p__Campylobacterota;c__;o__;f__;g__;s__	d__Bacteria	p__Campylobacterota	c__	o__	f__	g__	s__
UNIPROT:A0A497BKZ3_UNCCH/1-255	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A4D6HDF2_9EURY/1-255	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Halobacteriales;f__Haloarculaceae;g__Halapricum;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Halobacteriales	f__Haloarculaceae	g__Halapricum	s__
UNIPROT:A0A4P5Y7W7_UNCPL/27-318	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A4P6HPJ3_9DELT/1-278	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Solidesulfovibrio;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfovibrionia	o__Desulfovibrionales	f__Desulfovibrionaceae	g__Solidesulfovibrio	s__
UNIPROT:A0A4P9VUQ2_9GAMM/1-258	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Zooshikellaceae;g__Zooshikella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Zooshikellaceae	g__Zooshikella	s__
UNIPROT:A0A4Q1C7G3_9BACT/1-298	d__Bacteria;p__Verrucomicrobiota;c__Opitutae;o__Opitutales;f__Opitutaceae;g__Oleiharenicola;s__	d__Bacteria	p__Verrucomicrobiota	c__Opitutae	o__Opitutales	f__Opitutaceae	g__Oleiharenicola	s__
UNIPROT:A0A4R1K878_9BACT/1-275	d__Bacteria;p__Deferribacterota;c__Deferribacteres;o__Deferribacterales;f__Geovibrionaceae;g__Seleniivibrio;s__	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Geovibrionaceae	g__Seleniivibrio	s__
UNIPROT:A0A4R1RKP0_HYDET/1-276	d__Bacteria;p__Bacillota;c__;o__;f__;g__Hydrogenispora;s__	d__Bacteria	p__Bacillota	c__	o__	f__	g__Hydrogenispora	s__
UNIPROT:A0A4R5LMS6_9GAMM/1-267	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Cellvibrionales;f__Halieaceae;g__Seongchinamella;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Cellvibrionales	f__Halieaceae	g__Seongchinamella	s__
UNIPROT:A0A4R7JCI6_9ACTN/19-309	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Propionibacteriales;f__Propionibacteriaceae;g__Naumannella;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Propionibacteriales	f__Propionibacteriaceae	g__Naumannella	s__
UNIPROT:A0A4R8M268_9BACT/1-271	d__Bacteria;p__Synergistota;c__Synergistia;o__Synergistales;f__Aminobacteriaceae;g__Aminivibrio;s__	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Aminobacteriaceae	g__Aminivibrio	s__
UNIPROT:A0A4V0ZHG8_9BACT/1-266	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A4V3IHL2_9MICO/63-302	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Microbacteriaceae;g__Cryobacterium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Microbacteriaceae	g__Cryobacterium	s__
UNIPROT:A0A4V3VL10_9EURY/17-287	d__Archaea;p__Euryarchaeota;c__Halobacteria;o__Natrialbales;f__Natrialbaceae;g__Salinadaptatus;s__	d__Archaea	p__Euryarchaeota	c__Halobacteria	o__Natrialbales	f__Natrialbaceae	g__Salinadaptatus	s__
UNIPROT:A0A4Y6PRH1_PERCE/1-266	d__Bacteria;p__;c__Deltaproteobacteria;o__Bradymonadales;f__Bradymonadaceae;g__Persicimonas;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__Bradymonadales	f__Bradymonadaceae	g__Persicimonas	s__
UNIPROT:A0A4Y8I015_9BACT/126-403	d__Bacteria;p__Atribacterota;c__;o__;f__;g__;s__	d__Bacteria	p__Atribacterota	c__	o__	f__	g__	s__
UNIPROT:A0A510HJK7_9ACTN/1-254	d__Bacteria;p__Actinomycetota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter;s__	d__Bacteria	p__Actinomycetota	c__Rubrobacteria	o__Rubrobacterales	f__Rubrobacteraceae	g__Rubrobacter	s__
UNIPROT:A0A516G9G8_9MICO/1-278	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Ornithinimicrobiaceae;g__Ornithinimicrobium;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Ornithinimicrobiaceae	g__Ornithinimicrobium	s__
UNIPROT:A0A517YT47_9BACT/1-311	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Poriferisphaera;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__Phycisphaeraceae	g__Poriferisphaera	s__
UNIPROT:A0A518BHH9_9BACT/1-315	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A518CX08_9BACT/1-323	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A518E128_9BACT/1-289	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Lignipirellula;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Lignipirellula	s__
UNIPROT:A0A518EX74_9BACT/6-297	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A518LQ98_9BACT/1-274	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
UNIPROT:A0A521HI58_9BACT/1-270	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A521I312_UNCCH/1-267	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A521RVW3_UNCCH/40-271	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A521SXI7_9CHLR/1-254	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__	f__	g__	s__
UNIPROT:A0A521TQR6_UNCCH/1-282	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A521URQ8_UNCCH/8-289	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A521X7Z0_9BACT/1-278	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A522FUZ5_9BACT/1-268	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A522UGM1_9BACT/1-263	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A522WJP9_9BACT/34-300	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
UNIPROT:A0A523BP82_UNCCL/1-210	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__	f__	g__	s__
UNIPROT:A0A523BX32_UNCCH/217-493	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A523C2H9_UNCCL/1-273	d__Bacteria;p__Bacillota;c__Clostridia;o__;f__;g__;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__	f__	g__	s__
UNIPROT:A0A523CC30_UNCAC/1-277	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A523E4T2_9BACT/1-280	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A523EN15_9BACT/1-247	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
UNIPROT:A0A523FPK7_9PROT/1-283	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A523G024_9BACT/1-263	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A523GAJ1_9BACT/26-296	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A523I986_9BACT/1-272	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__Calditrichaceae;g__Caldithrix;s__	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__Calditrichaceae	g__Caldithrix	s__
UNIPROT:A0A523JHE7_UNCDE/1-266	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A523L149_9GAMM/1-258	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A523RBS1_9ARCH/1-284	d__Archaea;p__CandidatusLokiarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusLokiarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A523TAH0_9ARCH/1-261	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A523TTN2_9CHLR/1-320	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UNIPROT:A0A523TVQ9_UNCPL/1-253	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A523UAZ3_9CHLR/1-268	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A523UKJ8_9CHLR/1-257	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Dehalococcoidia	o__	f__	g__	s__
UNIPROT:A0A523VB96_UNCAC/1-278	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
UNIPROT:A0A523VBC3_9CHLR/1-309	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UNIPROT:A0A523X181_9BACT/1-279	d__Bacteria;p__CandidatusAminicenantes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusAminicenantes	c__	o__	f__	g__	s__
UNIPROT:A0A523XHR0_9BACT/1-264	d__Bacteria;p__CandidatusCloacimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusCloacimonadota	c__	o__	f__	g__	s__
UNIPROT:A0A523ZM75_9ARCH/1-289	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A524AI94_9CHLR/1-232	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UNIPROT:A0A524DDY7_9ARCH/1-282	d__Archaea;p__CandidatusLokiarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusLokiarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A524E6T5_THOAR/1-277	d__Archaea;p__CandidatusThorarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusThorarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A524EEY5_THOAR/1-278	d__Archaea;p__CandidatusThorarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusThorarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A524HKN7_9CHLR/1-310	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__Anaerolineae	o__Anaerolineales	f__	g__	s__
UNIPROT:A0A524J0A6_9ARCH/13-301	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomassiliicoccaceae	g__Methanomassiliicoccus	s__
UNIPROT:A0A524KCR0_9HYPH/1-312	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__	g__	s__
UNIPROT:A0A524LCZ8_9BACT/1-266	d__Bacteria;p__Calditrichota;c__Calditrichia;o__Calditrichales;f__;g__;s__	d__Bacteria	p__Calditrichota	c__Calditrichia	o__Calditrichales	f__	g__	s__
UNIPROT:A0A524MCD9_9BACT/1-278	d__Bacteria;p__Atribacterota;c__;o__;f__;g__;s__	d__Bacteria	p__Atribacterota	c__	o__	f__	g__	s__
UNIPROT:A0A524QMA4_9GAMM/1-274	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Xanthomonadales;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__	g__	s__
UNIPROT:A0A524R1E5_9BACT/1-276	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__;g__;s__	d__Bacteria	p__Gemmatimonadota	c__Gemmatimonadetes	o__Gemmatimonadales	f__	g__	s__
UNIPROT:A0A532UMS8_9BACT/1-267	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
UNIPROT:A0A533TEU0_CHLSQ/1-280	d__Bacteria;p__Chlorobiota;c__Chlorobiia;o__Chlorobiales;f__Chlorobiaceae;g__Chlorobium;s__	d__Bacteria	p__Chlorobiota	c__Chlorobiia	o__Chlorobiales	f__Chlorobiaceae	g__Chlorobium	s__
UNIPROT:A0A533U8R2_9ARCH/1-259	d__Archaea;p__Nitrososphaerota;c__;o__;f__;g__;s__	d__Archaea	p__Nitrososphaerota	c__	o__	f__	g__	s__
UNIPROT:A0A533YLV5_9BACT/1-253	d__Bacteria;p__Ignavibacteriota;c__Ignavibacteria;o__;f__;g__;s__	d__Bacteria	p__Ignavibacteriota	c__Ignavibacteria	o__	f__	g__	s__
UNIPROT:A0A534TVH9_UNCDE/1-280	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
UNIPROT:A0A535JJ13_UNCCH/36-315	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A536E3R1_UNCCH/1-275	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A536ICL7_UNCCH/1-261	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A537DBT4_9ARCH/1-244	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A537FTJ7_9ARCH/19-274	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A538NT59_9BACT/1-274	d__Bacteria;p__Verrucomicrobiota;c__;o__;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__	o__	f__	g__	s__
UNIPROT:A0A543AYV7_9ACTN/34-269	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Glycomycetales;f__Glycomycetaceae;g__Stackebrandtia;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Glycomycetales	f__Glycomycetaceae	g__Stackebrandtia	s__
UNIPROT:A0A543CL92_9ACTN/1-249	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Streptosporangiales;f__Thermomonosporaceae;g__Actinoallomurus;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Streptosporangiales	f__Thermomonosporaceae	g__Actinoallomurus	s__
UNIPROT:A0A550GG39_9ARCH/1-274	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
UNIPROT:A0A557S230_9GAMM/1-301	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__Sedimenticola;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__Sedimenticola	s__
UNIPROT:A0A562GFU4_9FIRM/1-254	d__Bacteria;p__Bacillota;c__Negativicutes;o__Selenomonadales;f__Sporomusaceae;g__Sporomusa;s__	d__Bacteria	p__Bacillota	c__Negativicutes	o__Selenomonadales	f__Sporomusaceae	g__Sporomusa	s__
UNIPROT:A0A5B2Z529_9ARCH/1-269	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__CandidatusNitrosocosmicus;s__	d__Archaea	p__Nitrososphaerota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__CandidatusNitrosocosmicus	s__
UNIPROT:A0A5C5VXB6_9PLAN/76-366	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Thalassoglobus;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Thalassoglobus	s__
UNIPROT:A0A5C6AJQ2_9BACT/1-254	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Lacipirellulaceae;g__Botrimarina;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Lacipirellulaceae	g__Botrimarina	s__
UNIPROT:A0A5C6CQ14_9BACT/1-285	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Novipirellula;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Novipirellula	s__
UNIPROT:A0A5D8QE85_9THEO/1-212	d__Bacteria;p__Bacillota;c__Clostridia;o__Thermoanaerobacterales;f__Thermoanaerobacteraceae;g__Calorimonas;s__	d__Bacteria	p__Bacillota	c__Clostridia	o__Thermoanaerobacterales	f__Thermoanaerobacteraceae	g__Calorimonas	s__
UNIPROT:A0A5M6IPC8_9PROT/1-264	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodospirillales;f__Acetobacteraceae;g__Rhodovastum;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhodospirillales	f__Acetobacteraceae	g__Rhodovastum	s__
UNIPROT:A0A5M7CXZ1_9PSED/1-288	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__
UNIPROT:A0A5N8Z5V8_9CHLR/3-258	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A5N9G2M8_9CHLR/1-272	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
UNIPROT:A0A5Q3L817_9BACT/1-287	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__	g__	s__
UNIPROT:A0A5Q4ECF1_9BACT/1-214	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
UNIPROT:A0A651I4G8_9BACT/10-308	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__Phycisphaerales	f__	g__	s__
