UniprotID	ID	lineage	domain	phylum	class	order	family	genus	species
A0A353BEI9	tr|A0A353BEI9|A0A353BEI9_9PLAN/48-218	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__	s__
A0A353VJD0	tr|A0A353VJD0|A0A353VJD0_9FLAO/40-209	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A355BXD7	tr|A0A355BXD7|A0A355BXD7_9BACT/60-225	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__	g__	s__
A0A356MNY0	tr|A0A356MNY0|A0A356MNY0_9FLAO/38-203	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A356NHJ6	tr|A0A356NHJ6|A0A356NHJ6_9BACT/68-242	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__;g__;s__	d__Bacteria	p__Verrucomicrobiota	c__Verrucomicrobiae	o__Verrucomicrobiales	f__	g__	s__
A0A366MIC0	tr|A0A366MIC0|A0A366MIC0_9EURY/1-126	d__Archaea;p__Euryarchaeota;c__Methanomicrobia;o__Methanomicrobiales;f__Methanocorpusculaceae;g__Methanocorpusculum;s__	d__Archaea	p__Euryarchaeota	c__Methanomicrobia	o__Methanomicrobiales	f__Methanocorpusculaceae	g__Methanocorpusculum	s__
A0A368DJP7	tr|A0A368DJP7|A0A368DJP7_9FLAO/47-213	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A368DQT7	tr|A0A368DQT7|A0A368DQT7_9PROT/1-154	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A369M675	tr|A0A369M675|A0A369M675_9ACTN/80-219	d__Bacteria;p__Actinomycetota;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae;g__Gordonibacter;s__	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Eggerthellales	f__Eggerthellaceae	g__Gordonibacter	s__
A0A388MBJ7	tr|A0A388MBJ7|A0A388MBJ7_CHABU/3-145	d__Eukaryota;p__Streptophyta;c__Charophyceae;o__Charales;f__Characeae;g__Chara;s__	d__Eukaryota	p__Streptophyta	c__Charophyceae	o__Charales	f__Characeae	g__Chara	s__
A0A3A5HE50	tr|A0A3A5HE50|A0A3A5HE50_9EURY/1-145	d__Archaea;p__Euryarchaeota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobacterium;s__	d__Archaea	p__Euryarchaeota	c__Methanobacteria	o__Methanobacteriales	f__Methanobacteriaceae	g__Methanobacterium	s__
A0A3A6NJ68	tr|A0A3A6NJ68|A0A3A6NJ68_ACHSX/1-151	d__Bacteria;p__Mycoplasmatota;c__Mollicutes;o__Acholeplasmatales;f__Acholeplasmataceae;g__Acholeplasma;s__	d__Bacteria	p__Mycoplasmatota	c__Mollicutes	o__Acholeplasmatales	f__Acholeplasmataceae	g__Acholeplasma	s__
A0A3B7L2J1	tr|A0A3B7L2J1|A0A3B7L2J1_9GAMM/1-143	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Halomonadaceae;g__Halomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Halomonadaceae	g__Halomonas	s__
A0A3B8VHW0	tr|A0A3B8VHW0|A0A3B8VHW0_UNCBA/42-211	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A3C0C2F8	tr|A0A3C0C2F8|A0A3C0C2F8_9GAMM/1-135	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A3C0DZX9	tr|A0A3C0DZX9|A0A3C0DZX9_9FLAO/71-248	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A3D1KZ72	tr|A0A3D1KZ72|A0A3D1KZ72_9BACT/1-140	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Marinilabiliales;f__Prolixibacteraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Marinilabiliales	f__Prolixibacteraceae	g__	s__
A0A3D1MC99	tr|A0A3D1MC99|A0A3D1MC99_UNCBA/39-211	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A3D1R1J6	tr|A0A3D1R1J6|A0A3D1R1J6_UNCMY/1-126	d__Bacteria;p__Myxococcota;c__Myxococcia;o__Myxococcales;f__;g__;s__	d__Bacteria	p__Myxococcota	c__Myxococcia	o__Myxococcales	f__	g__	s__
A0A3D2C1Z7	tr|A0A3D2C1Z7|A0A3D2C1Z7_UNCDE/65-235	d__Bacteria;p__;c__Deltaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__	f__	g__	s__
A0A3D3LJ74	tr|A0A3D3LJ74|A0A3D3LJ74_9HYPH/1-145	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Hyphomicrobiales;f__Rhodobiaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Hyphomicrobiales	f__Rhodobiaceae	g__	s__
A0A3D4M3M3	tr|A0A3D4M3M3|A0A3D4M3M3_UNCBA/37-200	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A3D5BLD2	tr|A0A3D5BLD2|A0A3D5BLD2_9GAMM/1-146	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Chromatiales;f__Chromatiaceae;g__Rheinheimera;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Chromatiales	f__Chromatiaceae	g__Rheinheimera	s__
A0A3D5ZA76	tr|A0A3D5ZA76|A0A3D5ZA76_9FLAO/38-204	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A3D9RYJ5	tr|A0A3D9RYJ5|A0A3D9RYJ5_9BACL/27-187	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Paenibacillus;s__	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Paenibacillus	s__
A0A3E0DMB1	tr|A0A3E0DMB1|A0A3E0DMB1_9GAMM/1-147	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Oceanospirillales;f__Oceanospirillaceae;g__Marinomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Oceanospirillales	f__Oceanospirillaceae	g__Marinomonas	s__
A0A3E2BMZ2	tr|A0A3E2BMZ2|A0A3E2BMZ2_9BACT/1-147	d__Bacteria;p__CandidatusAminicenantes;c__;o__;f__;g__CandidatusSaccharicenans;s__	d__Bacteria	p__CandidatusAminicenantes	c__	o__	f__	g__CandidatusSaccharicenans	s__
A0A3G3GI99	tr|A0A3G3GI99|A0A3G3GI99_9BACT/38-203	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Spirosomaceae;g__Runella;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Spirosomaceae	g__Runella	s__
A0A3L7MQN3	tr|A0A3L7MQN3|A0A3L7MQN3_UNCPL/64-242	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A3L7QHH3	tr|A0A3L7QHH3|A0A3L7QHH3_UNCPL/48-225	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A3M1MGH1	tr|A0A3M1MGH1|A0A3M1MGH1_UNCPL/50-227	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A3M1Q431	tr|A0A3M1Q431|A0A3M1Q431_9PROT/34-188	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__	f__	g__	s__
A0A3M1Y8H1	tr|A0A3M1Y8H1|A0A3M1Y8H1_UNCBA/41-208	d__Bacteria;p__Bacteroidota;c__;o__;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__	o__	f__	g__	s__
A0A3M2EVJ6	tr|A0A3M2EVJ6|A0A3M2EVJ6_UNCHY/78-237	d__Bacteria;p__CandidatusHydrogenedentes;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusHydrogenedentes	c__	o__	f__	g__	s__
A0A3N5IPV6	tr|A0A3N5IPV6|A0A3N5IPV6_9BACT/91-234	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfobacteraceae;g__;s__	d__Bacteria	p__Thermodesulfobacteriota	c__Desulfobacteria	o__Desulfobacterales	f__Desulfobacteraceae	g__	s__
A0A3N5M271	tr|A0A3N5M271|A0A3N5M271_UNCAI/35-185	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A3P3EN90	tr|A0A3P3EN90|A0A3P3EN90_9BURK/1-152	d__Bacteria;p__Pseudomonadota;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Variovorax;s__	d__Bacteria	p__Pseudomonadota	c__Betaproteobacteria	o__Burkholderiales	f__Comamonadaceae	g__Variovorax	s__
A0A3R7A366	tr|A0A3R7A366|A0A3R7A366_9BACT/91-234	d__Bacteria;p__CandidatusParcubacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusParcubacteria	c__	o__	f__	g__	s__
A0A3R7TA67	tr|A0A3R7TA67|A0A3R7TA67_9FLAO/1-144	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A3R7UVH2	tr|A0A3R7UVH2|A0A3R7UVH2_9FLAO/1-144	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__	g__	s__
A0A3R7V195	tr|A0A3R7V195|A0A3R7V195_9FLAO/41-206	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A3R8Q5K4	tr|A0A3R8Q5K4|A0A3R8Q5K4_9FLAO/40-205	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__	s__
A0A3S5JUL7	tr|A0A3S5JUL7|A0A3S5JUL7_9FLAO/63-231	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
A0A402A8G5	tr|A0A402A8G5|A0A402A8G5_9CHLR/2-161	d__Bacteria;p__Chloroflexota;c__Ktedonobacteria;o__Ktedonobacterales;f__Dictyobacteraceae;g__Tengunoibacter;s__	d__Bacteria	p__Chloroflexota	c__Ktedonobacteria	o__Ktedonobacterales	f__Dictyobacteraceae	g__Tengunoibacter	s__
A0A418NTG2	tr|A0A418NTG2|A0A418NTG2_9SPHN/1-154	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Sphingomonadales;f__Erythrobacteraceae;g__Aurantiacibacter;s__	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Erythrobacteraceae	g__Aurantiacibacter	s__
A0A419SCE0	tr|A0A419SCE0|A0A419SCE0_9SPHI/40-205	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Pelobium;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Pelobium	s__
A0A432ELM6	tr|A0A432ELM6|A0A432ELM6_9GAMM/1-139	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__;f__;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__	f__	g__	s__
A0A496TI32	tr|A0A496TI32|A0A496TI32_UNCK1/34-180	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A497P8K2	tr|A0A497P8K2|A0A497P8K2_THOAR/9-156	d__Archaea;p__CandidatusThorarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusThorarchaeota	c__	o__	f__	g__	s__
A0A4D7JJU3	tr|A0A4D7JJU3|A0A4D7JJU3_9BACT/41-214	d__Bacteria;p__Bacteroidota;c__Cytophagia;o__Cytophagales;f__Roseivirgaceae;g__Roseivirga;s__	d__Bacteria	p__Bacteroidota	c__Cytophagia	o__Cytophagales	f__Roseivirgaceae	g__Roseivirga	s__
A0A4P5QTV0	tr|A0A4P5QTV0|A0A4P5QTV0_UNCAI/1-156	d__Bacteria;p__Acidobacteriota;c__;o__;f__;g__;s__	d__Bacteria	p__Acidobacteriota	c__	o__	f__	g__	s__
A0A4P5R0X8	tr|A0A4P5R0X8|A0A4P5R0X8_UNCAC/70-211	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__	f__	g__	s__
A0A4P7DVW7	tr|A0A4P7DVW7|A0A4P7DVW7_9SPHI/39-213	d__Bacteria;p__Bacteroidota;c__Sphingobacteriia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;s__	d__Bacteria	p__Bacteroidota	c__Sphingobacteriia	o__Sphingobacteriales	f__Sphingobacteriaceae	g__Sphingobacterium	s__
A0A4P7XN15	tr|A0A4P7XN15|A0A4P7XN15_9ALTE/1-146	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Hydrocarboniclastica;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Alteromonadales	f__Alteromonadaceae	g__Hydrocarboniclastica	s__
A0A4Q8AHN1	tr|A0A4Q8AHN1|A0A4Q8AHN1_9MICC/85-224	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__Micrococcales;f__Micrococcaceae;g__Zhihengliuella;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__Micrococcales	f__Micrococcaceae	g__Zhihengliuella	s__
A0A4U8S997	tr|A0A4U8S997|A0A4U8S997_9HELI/1-140	d__Bacteria;p__Campylobacterota;c__Epsilonproteobacteria;o__Campylobacterales;f__Helicobacteraceae;g__Helicobacter;s__	d__Bacteria	p__Campylobacterota	c__Epsilonproteobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter	s__
A0A517MMA4	tr|A0A517MMA4|A0A517MMA4_9BACT/48-215	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Roseimaritima;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Roseimaritima	s__
A0A517P835	tr|A0A517P835|A0A517P835_9PLAN/9-168	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Alienimonas;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Alienimonas	s__
A0A517QI17	tr|A0A517QI17|A0A517QI17_9PLAN/79-245	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Thalassoglobus;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Thalassoglobus	s__
A0A518LGE8	tr|A0A518LGE8|A0A518LGE8_9BACT/35-179	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Phycisphaerae	o__	f__	g__	s__
A0A519BLK2	tr|A0A519BLK2|A0A519BLK2_9DELT/1-144	d__Bacteria;p__;c__Deltaproteobacteria;o__CandidatusAcidulodesulfobacterales;f__;g__CandidatusAcididesulfobacter;s__	d__Bacteria	p__	c__Deltaproteobacteria	o__CandidatusAcidulodesulfobacterales	f__	g__CandidatusAcididesulfobacter	s__
A0A520W2V7	tr|A0A520W2V7|A0A520W2V7_9ACTN/1-143	d__Bacteria;p__Actinomycetota;c__Actinomycetes;o__CandidatusActinomarinales;f__;g__;s__	d__Bacteria	p__Actinomycetota	c__Actinomycetes	o__CandidatusActinomarinales	f__	g__	s__
A0A521UV54	tr|A0A521UV54|A0A521UV54_9BACT/45-213	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Saprospiraceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Saprospiraceae	g__	s__
A0A522N4L6	tr|A0A522N4L6|A0A522N4L6_UNCXX/1-148	d__Bacteria;p__;c__;o__;f__;g__;s__	d__Bacteria	p__	c__	o__	f__	g__	s__
A0A522VBD7	tr|A0A522VBD7|A0A522VBD7_9GAMM/1-167	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Methylococcales;f__Methylococcaceae;g__;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Methylococcales	f__Methylococcaceae	g__	s__
A0A524I165	tr|A0A524I165|A0A524I165_9ARCH/3-148	d__Archaea;p__CandidatusThermoplasmatota;c__Thermoplasmata;o__Methanomassiliicoccales;f__Methanomassiliicoccaceae;g__Methanomassiliicoccus;s__	d__Archaea	p__CandidatusThermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomassiliicoccaceae	g__Methanomassiliicoccus	s__
A0A525VXD3	tr|A0A525VXD3|A0A525VXD3_9BACT/1-146	d__Bacteria;p__Nitrospirota;c__Nitrospiria;o__Nitrospirales;f__Nitrospiraceae;g__Nitrospira;s__	d__Bacteria	p__Nitrospirota	c__Nitrospiria	o__Nitrospirales	f__Nitrospiraceae	g__Nitrospira	s__
A0A535CGH9	tr|A0A535CGH9|A0A535CGH9_UNCCH/1-138	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A535PDY3	tr|A0A535PDY3|A0A535PDY3_UNCCH/1-155	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A536NDC0	tr|A0A536NDC0|A0A536NDC0_UNCCH/11-165	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A537DCZ4	tr|A0A537DCZ4|A0A537DCZ4_9ARCH/10-149	d__Archaea;p__CandidatusBathyarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusBathyarchaeota	c__	o__	f__	g__	s__
A0A538SUC8	tr|A0A538SUC8|A0A538SUC8_UNCEI/1-138	d__Bacteria;p__CandidatusEisenbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusEisenbacteria	c__	o__	f__	g__	s__
A0A553KCW3	tr|A0A553KCW3|A0A553KCW3_9BACL/1-147	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Paenibacillaceae;g__Brevibacillus;s__	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Paenibacillaceae	g__Brevibacillus	s__
A0A5C1Q7L3	tr|A0A5C1Q7L3|A0A5C1Q7L3_9SPIO/98-249	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Thiospirochaeta;s__	d__Bacteria	p__Spirochaetota	c__Spirochaetia	o__Spirochaetales	f__Spirochaetaceae	g__Thiospirochaeta	s__
A0A5C6FJ15	tr|A0A5C6FJ15|A0A5C6FJ15_9PLAN/1-155	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__Planctomycetaceae;g__Crateriforma;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__Planctomycetaceae	g__Crateriforma	s__
A0A5C6FLA8	tr|A0A5C6FLA8|A0A5C6FLA8_9BACT/71-237	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Pirellulales;f__Pirellulaceae;g__Rubripirellula;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Pirellulales	f__Pirellulaceae	g__Rubripirellula	s__
A0A5C6RGK9	tr|A0A5C6RGK9|A0A5C6RGK9_9BACT/56-227	d__Bacteria;p__Bacteroidota;c__Saprospiria;o__Saprospirales;f__Haliscomenobacteraceae;g__Phaeodactylibacter;s__	d__Bacteria	p__Bacteroidota	c__Saprospiria	o__Saprospirales	f__Haliscomenobacteraceae	g__Phaeodactylibacter	s__
A0A5C6UWZ6	tr|A0A5C6UWZ6|A0A5C6UWZ6_9FLAO/41-208	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Luteibaculaceae;g__Luteibaculum;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Luteibaculaceae	g__Luteibaculum	s__
A0A5C8AGH1	tr|A0A5C8AGH1|A0A5C8AGH1_9FLAO/40-216	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Crocinitomicaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Crocinitomicaceae	g__	s__
A0A5C8L620	tr|A0A5C8L620|A0A5C8L620_9FLAO/41-205	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Flavobacteriaceae;g__Mesonia;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Flavobacteriaceae	g__Mesonia	s__
A0A5C9E495	tr|A0A5C9E495|A0A5C9E495_THOAR/1-139	d__Archaea;p__CandidatusThorarchaeota;c__;o__;f__;g__;s__	d__Archaea	p__CandidatusThorarchaeota	c__	o__	f__	g__	s__
A0A5D4KE47	tr|A0A5D4KE47|A0A5D4KE47_9BACI/1-152	d__Bacteria;p__Bacillota;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Rossellomorea;s__	d__Bacteria	p__Bacillota	c__Bacilli	o__Bacillales	f__Bacillaceae	g__Rossellomorea	s__
A0A5E4IWL7	tr|A0A5E4IWL7|A0A5E4IWL7_UNCAX/1-169	d__Archaea;p__;c__;o__;f__;g__;s__	d__Archaea	p__	c__	o__	f__	g__	s__
A0A5N9ESU5	tr|A0A5N9ESU5|A0A5N9ESU5_9CHLR/1-137	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A5P1DF01	tr|A0A5P1DF01|A0A5P1DF01_9PSED/1-143	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas;s__	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas	s__
A0A5Q3L8X7	tr|A0A5Q3L8X7|A0A5Q3L8X7_9BACT/1-154	d__Bacteria;p__Planctomycetota;c__Planctomycetia;o__Planctomycetales;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__Planctomycetia	o__Planctomycetales	f__	g__	s__
A0A5Q4F7M8	tr|A0A5Q4F7M8|A0A5Q4F7M8_9BACT/50-219	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__;s__	d__Bacteria	p__Balneolota	c__Balneolia	o__Balneolales	f__Balneolaceae	g__	s__
A0A5Q4FAV7	tr|A0A5Q4FAV7|A0A5Q4FAV7_9BACT/43-209	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__;s__	d__Bacteria	p__Balneolota	c__Balneolia	o__Balneolales	f__Balneolaceae	g__	s__
A0A651GT90	tr|A0A651GT90|A0A651GT90_9FLAO/43-211	d__Bacteria;p__Bacteroidota;c__Flavobacteriia;o__Flavobacteriales;f__Cryomorphaceae;g__;s__	d__Bacteria	p__Bacteroidota	c__Flavobacteriia	o__Flavobacteriales	f__Cryomorphaceae	g__	s__
A0A654M0H7	tr|A0A654M0H7|A0A654M0H7_9ARCH/12-157	d__Archaea;p__Nitrososphaerota;c__Nitrososphaeria;o__Nitrososphaerales;f__Nitrososphaeraceae;g__CandidatusNitrosocosmicus;s__	d__Archaea	p__Nitrososphaerota	c__Nitrososphaeria	o__Nitrososphaerales	f__Nitrososphaeraceae	g__CandidatusNitrosocosmicus	s__
A0A660VVB1	tr|A0A660VVB1|A0A660VVB1_UNCPL/55-192	d__Bacteria;p__Planctomycetota;c__;o__;f__;g__;s__	d__Bacteria	p__Planctomycetota	c__	o__	f__	g__	s__
A0A661UGU7	tr|A0A661UGU7|A0A661UGU7_UNCCO/22-169	d__Bacteria;p__CandidatusCoatesbacteria;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusCoatesbacteria	c__	o__	f__	g__	s__
A0A661UKU3	tr|A0A661UKU3|A0A661UKU3_UNCCC/1-140	d__Bacteria;p__CandidatusCloacimonadota;c__;o__;f__;g__;s__	d__Bacteria	p__CandidatusCloacimonadota	c__	o__	f__	g__	s__
A0A6A0JSQ4	tr|A0A6A0JSQ4|A0A6A0JSQ4_9CHLR/1-137	d__Bacteria;p__Chloroflexota;c__;o__;f__;g__;s__	d__Bacteria	p__Chloroflexota	c__	o__	f__	g__	s__
A0A6C1P396	tr|A0A6C1P396|A0A6C1P396_9BACT/45-209	d__Bacteria;p__Balneolota;c__Balneolia;o__Balneolales;f__Balneolaceae;g__;s__	d__Bacteria	p__Balneolota	c__Balneolia	o__Balneolales	f__Balneolaceae	g__	s__
